#.ttime_rel	Q	CODt	CODs	TSS	NH4	PO4
#d	m3/h	g/m3	g/m3	g/m3	g/m3	g/m3
323.90625	6141.501953	683.706969208	249.794939496	260.516726291	42.48046875	7.0
323.90972	6377.34375	680.981787083	244.996098591	277.100202441	42.28515625	7.0
323.91319	6392.149902	695.033157001	249.47249822	270.266043458	42.08984375	7.0
323.91667	6432.61084	700.587208872	252.864342064	273.801716169	42.04101563	6.86
323.92014	6864.41748	695.839492274	245.283091932	267.53636209	41.72363281	6.86
323.92361	6435.404297	729.233922788	251.004299157	305.34420911	41.65039063	6.86
323.92708	6694.047363	717.338071729	249.81774905	274.272960253	40.86914063	6.86
323.93056	7679.328125	747.683831153	254.014020893	299.011127083	40.30761719	6.8517077
323.93403	7348.620605	725.698339004	252.307318874	281.015420874	40.909832	6.8379878
323.9375	6762.437012	732.001221316	251.173885519	297.246420674	40.8203125	6.8242679
323.94097	7471.731445	736.726657307	245.929084656	298.365458252	40.64941406	6.810548
323.94444	7839.794922	737.494123121	251.508294787	287.019577733	39.89257813	6.7968281
323.94792	7440.866211	713.715734776	245.22527643	277.507998473	39.55078125	6.7831082
323.95139	7426.089844	711.980657144	236.255536848	301.282594373	38.96484375	6.7693882
323.95486	7220.207031	699.387240439	235.68595955	287.618629463	38.03710938	6.7556683
323.95833	7034.439941	700.591862866	236.300571278	289.248362424	39.07470703	6.7419484
323.96181	8003.033203	709.191103974	228.847701014	306.761127569	38.72883987	6.7282285
323.96528	7757.756836	689.350720246	228.088118655	286.082668087	38.45214844	6.7145086
323.96875	7519.312988	686.60540517	225.981262147	290.677148263	37.64648438	6.7007887
323.97222	7060.895996	678.093339097	223.619202582	285.582198383	37.25585938	6.6870688
323.97569	7437.894531	686.896995659	224.693351016	289.088097311	36.76757813	6.6733489
323.97917	7764.064453	693.745173497	230.188462366	288.31324148	37.28841019	6.6596289
323.98264	8554.298828	707.815973374	230.054384664	296.936834793	37.20703125	6.645909
323.98611	7886.40332	728.278463356	230.734571893	304.413170673	37.03613281	6.6321891
323.98958	8060.428223	701.523631319	237.429455107	284.985607222	36.57226563	6.6184692
323.99306	7935.445801	711.476540422	231.714257824	301.147359584	35.70963669	6.6047493
323.99653	7952.412598	708.968970026	228.667694418	301.747720102	34.71679688	6.5910294
324.0	7880.599609	714.827871261	233.05584402	301.855134217	36.40950394	6.7115403
324.00347	7721.318359	715.846802594	224.36334913	313.21352215	36.47460938	6.6975404
324.00694	7948.929199	668.621025425	213.348198211	289.964936059	36.37695313	6.6835405
324.01042	7966.848145	666.062328811	218.115495347	286.345193822	35.91308594	6.6695405
324.01389	7775.758789	655.142066822	216.246054688	275.457947299	35.30273438	6.6555406
324.01736	7879.848633	662.85832884	210.084321452	287.245971467	35.33325195	6.6415407
324.02083	7714.888672	663.255966555	219.56316502	284.320178128	35.83984375	6.6275408
324.02431	8415.162109	646.313942074	214.112804027	268.745573406	35.62011719	6.6135409
324.02778	7612.779785	654.255914429	224.425425372	271.548406373	35.59570313	6.599541
324.03125	8546.144531	664.57927643	224.528495181	269.8928919	34.64355469	6.5855411
324.03472	8412.758789	680.505484966	228.68920245	302.299921058	34.13085938	6.5715412
324.03819	7974.54248	628.338273612	215.289222524	251.105276927	33.984375	6.5575413
324.04167	8028.200684	605.39484842	213.702038245	245.020844856	34.65576172	6.4781059
324.04514	8063.204102	595.290522014	209.311092908	234.530648592	34.71679688	6.464246
324.04861	7953.659668	592.944305933	210.71562889	235.881362948	34.80631638	6.4503861
324.05208	7978.697754	576.944103646	203.309610679	223.524641421	34.43603516	6.4365262
324.05556	7975.84082	575.832045955	205.243794056	223.040015294	34.32617188	6.4226663
324.05903	8099.342285	584.743529026	209.303852648	226.181716928	34.25292969	6.4088064
324.0625	8132.57666	575.285767856	206.392844434	222.095394477	33.95996094	6.3949465
324.06597	7793.207031	572.494956058	204.392588857	220.021092194	34.64355469	6.3810866
324.06944	7723.413086	579.680466323	210.609222243	215.650215209	34.66796875	6.3672266
324.07292	8171.884277	585.770737382	209.455577857	222.986207724	34.375	6.3533667
324.07639	7606.17627	606.797498407	212.53314474	239.915491796	33.88671875	6.3395068
324.07986	7401.878906	617.33969666	207.176740083	254.898490332	33.67919922	6.3256469
324.08333	7702.479492	607.571020975	212.704885723	241.123930445	33.14616013	6.2480316
324.08681	7328.896973	603.848651443	211.839383607	244.416196319	33.76464844	6.2343117
324.09028	7513.72998	585.201935069	209.398047718	229.864906211	33.82161331	6.2205918
324.09375	7382.958496	588.654052532	212.405840343	224.233998852	33.44726563	6.2068718
324.09722	7496.371582	593.945323674	218.053977018	234.305325155	33.19498825	6.1931519
324.10069	7434.331543	603.891975493	218.45408573	240.246713104	33.34960938	6.179432
324.10417	6904.073242	592.14391883	214.07652802	229.760619126	32.8125	6.1657121
324.10764	7475.021484	592.461427688	207.772422351	241.839712576	33.55102539	6.1519922
324.11111	7032.670898	595.481740776	216.348443044	236.674186634	33.44726563	6.1382723
324.11458	7403.219238	623.533550523	226.308251249	285.192550474	33.44116211	6.1245524
324.11806	7251.081543	662.724978456	237.0634108	303.992021895	32.73925781	6.1108325
324.12153	6938.581055	637.963780552	235.927092002	268.683822337	32.34863281	6.0971125
324.125	7082.67041	622.971550887	216.929417663	270.64547567	31.95800781	6.1454681
324.12847	7077.072266	600.185657554	213.525693541	258.528657491	32.69042969	6.1316082
324.13194	6765.26709	591.90513565	205.018907477	244.429221756	32.49511719	6.1177482
324.13542	7208.092773	596.861636026	203.430274906	259.149551133	32.72705078	6.1038883
324.13889	7252.303223	591.050949874	204.027930712	245.129330962	32.49511719	6.0900284
324.14236	7195.361816	591.298585002	201.445290078	244.225399064	32.64465332	6.0761685
324.14583	6992.563477	591.328154534	202.088738241	248.827827572	32.79418945	6.0623086
324.14931	6872.606934	599.359961691	201.59771212	260.513296847	33.21126175	6.0484487
324.15278	6829.559082	592.743208888	199.34708358	262.652131046	33.29467773	6.0345888
324.15625	6695.731445	581.531720721	197.091934627	263.221168816	33.12988281	6.0207289
324.15972	6749.128418	610.581785267	199.789726742	265.369417486	32.80029297	6.006869
324.16319	6831.231934	601.388921797	191.917163254	265.129135655	32.31201172	5.993009
324.16667	6765.832031	613.212316444	204.659465563	263.580221338	32.15332031	5.8583582
324.17014	6622.291504	575.025906416	199.535779563	230.815767459	32.263183595	5.8447783
324.17361	6534.918945	562.004879419	200.23417758	218.009819761	32.37304688	5.8311984
324.17708	6335.969238	547.026028015	196.287649843	213.35178208	32.38932419	5.8176185
324.18056	6510.929688	542.198087555	198.007979803	211.807471578	32.11262894	5.8040386
324.18403	6541.742188	547.430483119	202.085054501	214.500865906	31.82983398	5.7904587
324.1875	6568.36084	542.064254768	199.829727091	210.712776887	31.65283203	5.7768788
324.19097	6673.950195	544.52293701	196.537817983	209.227809593	31.66503906	5.7632988
324.19444	6497.321289	555.112026122	206.557292373	205.247735996	31.640625	5.7497189
324.19792	6832.414551	540.353904141	198.087023878	208.065432205	31.648762705	5.736139
324.20139	4748.740723	560.792067305	172.840473148	260.392679397	31.65690041	5.7225591
324.20486	6742.015625	585.800933111	189.981141859	249.960610124	31.640625	5.7089792
324.20833	7081.256836	561.993215693	189.472143949	245.289490453	31.64876302	5.5192529
324.21181	6892.125	582.80773505	186.302641443	247.089873363	31.65690104	5.506093
324.21528	6674.531738	602.116951691	191.351468197	269.139703853	31.66503906	5.4929331
324.21875	4257.561035	625.542139673	173.983040069	312.985729874	32.19604492	5.4797732
324.22222	7222.126465	601.516136394	196.080946007	261.851025001	31.68945313	5.4666132
324.22569	6867.715332	594.05005756	193.906219762	273.284353688	31.64672852	5.4534533
324.22917	6881.38916	613.497954497	195.612575741	273.346184516	31.65283203	5.4402934
324.23264	6589.631836	600.413275795	195.389642956	251.503857159	31.646728515	5.4271335
324.23611	4033.283447	659.191461777	179.465779933	337.659342771	31.640625	5.4139736
324.23958	6658.483887	582.572859366	190.566029118	251.601932441	30.54199219	5.4008137
324.24306	6457.616211	589.156255049	188.088421181	253.671926841	29.44335938	5.3876538
324.24653	6488.600586	600.019671244	201.28865054	247.15499681	29.97233009	5.3744938
324.25	4089.788574	612.405131519	174.411421136	277.352689329	29.93164063	5.247263
324.25347	6826.051758	579.49538474	182.138678461	253.503835636	31.71386719	5.2343831
324.25694	6476.815918	550.220201437	182.895398768	247.887836117	31.68945313	5.2215032
324.26042	6376.713379	572.126130167	184.76309516	240.53516233	31.59179688	5.2086232
324.26389	3906.556152	578.114810024	158.593874134	287.859544759	30.78613281	5.1957433
324.26736	6494.351563	567.444941659	189.288191359	236.651840403	30.41992188	5.1828634
324.27083	6364.029785	533.036208141	178.100198693	236.969739578	29.24804688	5.1699835
324.27431	6500.168945	570.119183226	184.657552153	241.672735907	30.37109375	5.1571036
324.27778	3853.605713	689.598983114	207.810456914	316.108041823	30.76171875	5.1442236
324.28125	6376.962891	551.747714127	186.034408344	226.047648489	30.54199219	5.1313437
324.28472	6176.612305	522.70561984	181.62683557	213.804915648	29.76074219	5.1184638
324.28819	5600.597168	561.520195345	173.640174581	228.980254656	29.18701172	5.1055839
324.29167	3868.555908	541.69043939	160.31897263	250.341985061	28.36914063	4.9266375
324.29514	6835.383789	523.933700189	178.852808794	225.315042846	28.89404297	4.9141776
324.29861	6504.039063	524.44029785	177.913089403	223.910671093	28.63769531	4.9017177
324.30208	3865.672607	549.751588913	150.685538652	261.097208432	28.69466209	4.8892578
324.30556	3973.638916	577.738358694	167.721665712	274.443662167	28.56445313	4.8767979
324.30903	6352.342285	519.055547822	182.969215162	210.901746942	27.88696289	4.8643379
324.3125	6594.231445	555.346311598	185.081447749	204.132306684	27.75878906	4.851878
324.31597	3600.782227	541.580859882	157.855656526	248.136429667	28.36914063	4.8394181
324.31944	6494.867188	537.59287492	183.893833587	210.695394383	28.07617188	4.8269582
324.32292	6523.71875	500.422676911	181.468977283	205.069848857	27.78320313	4.8144983
324.32639	6466.708984	517.465252281	183.210228729	192.141638138	27.46582031	4.8020383
324.32986	4146.100098	534.174752923	157.279751493	239.678403905	26.7578125	4.7895784
324.33333	6682.085449	516.86979826	184.124685164	197.066987045	26.68457031	4.6697675
324.33681	6431.959961	538.541517233	187.739674361	209.398991109	26.24511719	4.6575876
324.34028	6368.885254	551.992069654	193.631268103	223.940769134	26.84733009	4.6454077
324.34375	2958.01416	188.399489501	59.7288038263	81.2960418401	26.48925781	4.6332278
324.34722	6386.801758	275.373945995	116.885175091	77.408714103	26.41601563	4.6210478
324.35069	5997.29541	249.551977426	112.252563729	67.3952905775	26.01318359	4.6088679
324.35417	6155.284668	261.816317986	111.540537355	82.0451425302	26.02539063	4.596688
324.35764	3600.989502	122.864243968	41.1216057368	51.8544249557	25.30517578	4.5845081
324.36111	6442.408203	283.823709229	121.359399772	87.2432865338	26.11490822	4.5723281
324.36458	6574.730469	256.554690278	114.347628755	80.1164108969	26.14746094	4.5601482
324.36806	6334.345703	260.096588025	114.157053209	76.9552641674	26.33056641	4.5479683
324.37153	6255.974609	266.649713995	114.244184088	77.6225620503	25.45166016	4.5357884
324.375	5870.884766	268.920520643	119.257081311	73.4329524	24.92675781	4.7315905
324.37847	3602.911133	158.510759063	54.5648761619	63.9139275303	25.14648438	4.7188505
324.38194	6250.649902	278.225746917	119.42797753	77.9978916442	25.61035156	4.7061106
324.38542	6370.452148	303.942199681	128.116115602	91.7224634393	25.83007813	4.6933707
324.38889	6337.976563	331.997227447	132.152736702	113.51968071	25.97045898	4.6806308
324.39236	5760.217773	310.74052134	125.080997565	100.984129017	25.87280273	4.6678909
324.39583	5842.478516	305.805332407	125.590366614	93.7618372347	25.56152344	4.6551509
324.39931	6018.417969	326.090636054	130.804200828	111.502336215	25.26855469	4.642411
324.40278	5544.407715	309.660422668	130.35698891	98.673017707	26.53808594	4.6296711
324.40625	5510.39209	306.522147222	129.085764072	95.2935427539	26.83105469	4.6169312
324.40972	5706.447754	325.187566755	133.5627029	102.958983248	27.22167969	4.6041913
324.41319	5515.748535	320.629046121	135.11075789	104.403167663	26.74153709	4.5914514
324.41667	5602.775391	314.030890894	133.934677985	92.5944887024	27.01416016	5.132182
324.42014	5040.966309	295.155981262	126.072677167	87.11183976	26.85546875	5.1179021
324.42361	563.6377563	563.000380679	152.994762152	276.439467078	27.734375	5.1036222
324.42708	430.914917	559.50428971	151.395099881	264.05609476	28.16162109	5.0893423
324.43056	569.7443848	541.736960629	148.732554897	254.714121277	28.63769531	5.0750624
324.43403	422.5748596	471.452128401	142.227978556	200.552984347	28.58886719	5.0607825
324.4375	643.7557983	472.157593507	153.275473733	201.996222712	28.56445313	5.0465026
324.44097	442.5636902	462.957002721	151.993607651	185.329218842	29.12597656	5.0322227
324.44444	263.1257629	5231.10281697	2429.50428612	1324.09419139	30.02929688	5.0179428
324.44792	8833.621094	378.994835066	161.362475427	118.419963238	30.76171875	4.6450174
324.45139	13090.61719	339.150898253	98.7153692609	118.956224449	31.00585938	3.9989349
324.45486	11168.13379	309.732859262	81.1703069334	113.3422118	31.56738281	4.4159473
324.45833	11098.82715	329.146674551	72.2968922929	123.567255899	31.4453125	4.742525
324.46181	7963.111328	385.474061899	76.0685214239	144.395470155	30.078125	4.7577849
324.46528	7262.616211	400.81529898	72.0066025011	150.353923258	29.69970703	4.7730448
324.46875	6632.835449	424.766501339	78.6017468296	159.517697523	29.93164063	4.7883047
324.47222	6539.678223	409.660162888	82.830261539	164.965321322	29.36197853	4.8035646
324.47569	6146.743652	423.187282193	90.7010683663	172.771238269	29.35791016	4.8188245
324.47917	5990.641113	418.610454839	92.2483710982	171.518324654	29.78515625	4.8340844
324.48264	5771.395996	426.491972449	98.5705811107	181.153081921	29.45963478	4.8493443
324.48611	5700.806641	445.674162678	98.9813086047	180.368646552	28.80859375	4.8646042
324.48958	5970.209961	482.364254389	109.36250656	199.626206506	28.93880272	4.8798641
324.49306	5926.564453	329.589616084	112.66586914	110.928279175	28.66210938	4.895124
324.49653	5605.412109	331.505996786	113.771829487	110.621228289	28.97949219	4.9103839
324.5	5620.249023	329.865797366	106.287576908	114.623286914	30.31005859	5.1064014
324.50347	5336.94873	344.299243321	113.776614964	118.582658176	32.80639648	5.1222213
324.50694	5313.192383	336.917887046	115.064097886	117.510424006	33.44726563	5.1380412
324.51042	5278.696289	348.774315326	117.517712462	121.957874559	34.52148438	5.1538611
324.51389	5467.083496	346.594099582	117.034823004	121.901942597	34.64355469	5.169681
324.51736	5316.875	340.359962983	116.265913982	114.014668442	35.60791016	5.1855009
324.52083	5293.580566	340.167056631	114.26666047	123.2445639	36.15722656	5.2013208
324.52431	5595.913086	343.485962816	116.506293537	121.882215065	36.30371094	5.2171407
324.52778	5380.520996	355.154832685	120.140678237	127.73339438	36.21826172	5.2329606
324.53125	5362.634277	321.057970162	115.358907604	117.108561128	37.15820313	5.2487805
324.53472	5511.179199	312.72201156	111.837265938	117.611321712	37.35351563	5.2646004
324.53819	5528.646484	324.129607214	117.154479622	123.431727145	37.81738281	5.2804203
324.54167	5591.857422	317.828859394	117.014819446	113.034206685	37.92317581	5.1556321
324.54514	5678.220215	321.990831919	118.758300422	117.699657002	37.9801445	5.171032
324.54861	5653.060059	320.232899416	120.371159807	110.654544447	37.86621094	5.1864319
324.55208	5575.412598	317.06173281	121.943344229	108.886407412	38.25683594	5.2018318
324.55556	7901.010742	506.830607095	168.669578067	206.665959731	37.57324219	5.2172317
324.55903	5498.530273	533.380995648	176.142026804	213.899019393	37.54882813	5.2326316
324.5625	5645.852539	542.555725548	178.782950802	205.273581283	37.52441406	5.2480315
324.56597	5517.822266	518.769732465	171.630750776	203.295543374	37.74414063	5.2634314
324.56944	5493.592773	488.714365443	171.915826522	195.67226064	37.731933595	5.2788313
324.57292	5647.283203	488.839509403	171.695757889	195.881480307	37.71972656	5.2942312
324.57639	5790.974609	495.685734315	171.8014234	189.927843037	37.5868059767	5.3096311
